user_id,status_id,created_at,screen_name,text,pic1,pic2,pic3,pic4
470648737,1070485743250870273,2018-12-06T01:11:04Z,stevie_t13,#squat #fitness #TidyTuesday #humpday #datass #booty 🍑🍑🍑 https://t.co/nWkld2tEUa,https://twitter.com/stevie_t13/status/1070485743250870273/photo/1,NA,NA,NA
592929586,1070038401192054784,2018-12-04T19:33:29Z,worldcattitude,This is the face you get when your desktop is messy. #TidyTuesday https://t.co/ZzitA8mPBA,https://twitter.com/worldcattitude/status/1070038401192054784/photo/1,NA,NA,NA
31160015,1065213304178712576,2018-11-21T12:00:17Z,RedCat_Digital,"Need plans for Tuesday 11th December? 
RedCat Digital and Habito are happy to sponsor the next R-Ladies London meetup - #TidyTuesday! 
EVENT DETAILS: https://t.co/CTHbhyhAIp
#rladies #R #bigdata #womenintech #womenwhocode https://t.co/6JInKgGCbv",https://twitter.com/RedCat_Digital/status/1065213304178712576/photo/1,NA,NA,NA
97057675,1052292048672448512,2018-10-16T20:15:49Z,k_j_norris,Exploring college majors and the gender pay imbalance. Overview of all majors then trends by category. #TidyTuesday https://t.co/uJDkYeHiot,https://twitter.com/k_j_norris/status/1052292048672448512/photo/1,https://twitter.com/k_j_norris/status/1052292048672448512/photo/1,NA,NA
97057675,1057364173942939648,2018-10-30T20:10:38Z,k_j_norris,Where in the world is R being downloaded? Here’s a map showing the top 24 countries downloading R last #TidyTuesday. https://t.co/7Bq9sWDUSi,https://twitter.com/k_j_norris/status/1057364173942939648/photo/1,NA,NA,NA
97057675,1055067580585689088,2018-10-24T12:04:48Z,k_j_norris,Lights! Camera! #TidyTuesday! (Noisy) Graph of annual mean global profit by genre and a cleaner trend for total profit by decade. https://t.co/eXT1Gkm2Rx,https://twitter.com/k_j_norris/status/1055067580585689088/photo/1,https://twitter.com/k_j_norris/status/1055067580585689088/photo/1,NA,NA
97057675,1060196410291875840,2018-11-07T15:44:56Z,k_j_norris,Another #TidyTuesday map showing how wind power is blowing across the US. More installations with greater capacity over the decades. https://t.co/RsiiVBP3cs,https://twitter.com/k_j_norris/status/1060196410291875840/photo/1,NA,NA,NA
97057675,1070065730190745603,2018-12-04T21:22:05Z,k_j_norris,For #TidyTuesday: How do we talk about Machine Learning vs. Artificial Intelligence? Here are a couple of views on the differences in jargon. A lot of common ground and a few distinct differences. https://t.co/kotBbEUfuD,https://twitter.com/k_j_norris/status/1070065730190745603/photo/1,https://twitter.com/k_j_norris/status/1070065730190745603/photo/1,https://twitter.com/k_j_norris/status/1070065730190745603/photo/1,NA
97057675,1060283437674831872,2018-11-07T21:30:45Z,k_j_norris,Bonus #TidyTuesday chart showing changes in total wind output and turbine efficiency since 2000. https://t.co/jfIhaNf3Iw,https://twitter.com/k_j_norris/status/1060283437674831872/photo/1,NA,NA,NA
983470194982088704,1000003481929908225,2018-05-25T13:19:43Z,R4DScommunity,. @thomas_mock created his first REAL Shiny app working through some previous #TidyTuesday data! https://t.co/gMNx1ui0HG,https://twitter.com/R4DScommunity/status/1000003481929908225/photo/1,NA,NA,NA
983470194982088704,1026510935131922432,2018-08-06T16:50:53Z,R4DScommunity,"This week's data for #TidyTuesday! 
H/t to the 538 package! https://t.co/PJQpQqXcJ7",NA,NA,NA,NA
983470194982088704,1016685319490588672,2018-07-10T14:07:23Z,R4DScommunity,Already seeing lots of great posts! Go go #TidyTuesday !! https://t.co/zFGNW0szMg,NA,NA,NA,NA
983470194982088704,1016291588148989952,2018-07-09T12:02:51Z,R4DScommunity,#TidyTuesday https://t.co/g2aAJEGLaO,NA,NA,NA,NA
983470194982088704,1054728153573187584,2018-10-23T13:36:02Z,R4DScommunity,"@karthiks @LizEisenhauer https://t.co/WJgsXdrPQp

This week's #TidyTuesday data - new data posted each week.",NA,NA,NA,NA
983470194982088704,1052177307086057474,2018-10-16T12:39:53Z,R4DScommunity,It's #TidyTuesday y'all!! https://t.co/BafV7hsDVR,NA,NA,NA,NA
983470194982088704,988791864915644416,2018-04-24T14:48:46Z,R4DScommunity,"We are eager to see your submissions for #TidyTuesday this week!

We are already seeing very interesting visualizations and discussions until now. Keep sharing!

#R4DS #Tidyverse #rstats",NA,NA,NA,NA
983470194982088704,1013807784301858816,2018-07-02T15:33:06Z,R4DScommunity,"Welcome to week 14 of #tidytuesday!

We're exploring global life expectancy! Data from https://t.co/Q3ZUZQcdQR!

Data: https://t.co/J46z0iFGQp  
Article: https://t.co/3aQl0z7goI 

#r4ds #tidyverse #rstats #dataviz https://t.co/wgGHP1OpwU",https://twitter.com/R4DScommunity/status/1013807784301858816/photo/1,https://twitter.com/R4DScommunity/status/1013807784301858816/photo/1,https://twitter.com/R4DScommunity/status/1013807784301858816/photo/1,NA
983470194982088704,999320989304541194,2018-05-23T16:07:44Z,R4DScommunity,#tidytuesday rolls on! Good luck working through this week's honey dataset! https://t.co/aR1mrzaSIC,NA,NA,NA,NA
983470194982088704,986234851412951041,2018-04-17T13:28:06Z,R4DScommunity,"Today is Tuesday, or how we call it: 

#TidyTuesday

We are waiting for your submissions for this week. Is never too late to jump in!

Check out what's this about:

https://t.co/0JvLSs8qCO - MCos",NA,NA,NA,NA
983470194982088704,1057267004334325760,2018-10-30T13:44:31Z,R4DScommunity,We've seen a lot of people use Carbon for #TidyTuesday - check out the package to use it within R! https://t.co/tU9FwEv3gT,NA,NA,NA,NA
983470194982088704,994599704578220032,2018-05-10T15:27:02Z,R4DScommunity,"We even had a 'streamR' coming out for this week's challenge. 

Great idea! Let us know about your next stream. 

#R4DS #TidyTuesday #dataviz- MCos https://t.co/vjleTZtYkL",NA,NA,NA,NA
983470194982088704,1054717683512397824,2018-10-23T12:54:26Z,R4DScommunity,"It's #TidyTuesday !!

Lots of ways to analyze this data, excited to see what everyone comes up with! https://t.co/zEQgWD9wvs",NA,NA,NA,NA
983470194982088704,1046845268392648704,2018-10-01T19:32:16Z,R4DScommunity,This week's #TidyTuesday data! https://t.co/9NwTZpK6Gt,NA,NA,NA,NA
983470194982088704,986963635095384064,2018-04-19T13:44:02Z,R4DScommunity,"Happy Thursday everyone!

We just wanted to welcome all new followers!

We encourage all of you to participate in our weekly activities by submitting your analysis through #TidyTuesday or engaging in friendly discussions with other participants. - MCos",NA,NA,NA,NA
983470194982088704,1067432030655270913,2018-11-27T14:56:42Z,R4DScommunity,It's #TidyTuesday y'all! https://t.co/JDzrvJjDGQ,NA,NA,NA,NA
983470194982088704,1067124594555920386,2018-11-26T18:35:04Z,R4DScommunity,This week's #TidyTuesday data! https://t.co/JDzrvJBf5q,NA,NA,NA,NA
983470194982088704,1047492784641466368,2018-10-03T14:25:15Z,R4DScommunity,"@EricLeeKrantz @JenRichmondPhD Check out #TidyTuesday - all data on GitHub

https://t.co/Diufa0R27w",NA,NA,NA,NA
983470194982088704,991741208383942661,2018-05-02T18:08:24Z,R4DScommunity,"If you want to keep practicing your #R4DS skills you can always participate in #TidyTuesday using the datasets from past weeks and submit them if you haven't. 

Anytime is a good time for practice!

Guidelines and data are here:

https://t.co/Diufa0R27w",NA,NA,NA,NA
983470194982088704,1039152439084163073,2018-09-10T14:03:42Z,R4DScommunity,This week's #TidyTuesday data! https://t.co/m6iDyCW9b1,NA,NA,NA,NA
983470194982088704,991010304984272896,2018-04-30T17:44:03Z,R4DScommunity,"Welcome to #TidyTuesday week 5, let's explore the 2015 American Community Survey! 

Data are 5 year average estimates at the county level from https://t.co/FgDJWZ9saY via kaggle

Data: https://t.co/J46z0iFGQp 
Source: https://t.co/2FxnitTtfd

#rstats #tidyverse #r4ds #dataviz https://t.co/bjCAA053PP",https://twitter.com/R4DScommunity/status/991010304984272896/photo/1,https://twitter.com/R4DScommunity/status/991010304984272896/photo/1,NA,NA
983470194982088704,1029350774969720834,2018-08-14T12:55:23Z,R4DScommunity,#TidyTuesday week 20 is live! https://t.co/fV6UfPqZ3E,NA,NA,NA,NA
983470194982088704,991322530907471872,2018-05-01T14:24:43Z,R4DScommunity,"Hello everyone!

Today is Labour Day for many but for us is also #TidyTuesday! 

We are waiting to see your submissions for week 5, exploring the American Community Survey. 

We are already looking very nice visualizations!

#R4DS #Tidyverse #Dataviz #rstats",NA,NA,NA,NA
983470194982088704,1057253011473473542,2018-10-30T12:48:55Z,R4DScommunity,It's #tidytuesday y'all! https://t.co/u8nDYXQIC9,NA,NA,NA,NA
983470194982088704,1059798374164115456,2018-11-06T13:23:17Z,R4DScommunity,It's #TidyTuesday y'all!! https://t.co/bcmzk5ghRC,NA,NA,NA,NA
983470194982088704,996025095830294529,2018-05-14T13:51:02Z,R4DScommunity,"We're using the FiveThirtyEight package this week for #tidytuesday, and we wanted to acknowledge the authors of this great data package! You can access tons of data from 538 articles directly in R!

Authors: 
@rudeboybert @jchunn206
@old_man_chester

https://t.co/hTU8hC3LGo

-Tom",NA,NA,NA,NA
983470194982088704,1039473733361184775,2018-09-11T11:20:25Z,R4DScommunity,It's #Tidytuesday !  🐱 and 🐕 https://t.co/m6iDyCW9b1,NA,NA,NA,NA
983470194982088704,1011296625720020993,2018-06-25T17:14:39Z,R4DScommunity,"Welcome to week 13 of #tidytuesday!

We're exploring global beer, spirits, and wine consumption! Data from the #fivethirtyeight package!

Data: https://t.co/J46z0iFGQp  
Article: https://t.co/aJsdjMykIK  

#r4ds #tidyverse #rstats #dataviz https://t.co/y84opkpmBH",https://twitter.com/R4DScommunity/status/1011296625720020993/photo/1,https://twitter.com/R4DScommunity/status/1011296625720020993/photo/1,https://twitter.com/R4DScommunity/status/1011296625720020993/photo/1,NA
983470194982088704,989165606837604352,2018-04-25T15:33:53Z,R4DScommunity,@fubits Many thanks for sharing! It has all to do with the  #TidyTuesday spirit and the #R4DS community. - MCos.,NA,NA,NA,NA
983470194982088704,998932235746201601,2018-05-22T14:22:58Z,R4DScommunity,"Deepal starts us off with #TidyTuesday and shows off a few things she learned this week!

Great job! https://t.co/0RDaZ95Mfi",NA,NA,NA,NA
983470194982088704,993508915253039105,2018-05-07T15:12:38Z,R4DScommunity,"Welcome to #TidyTuesday week 6, let's find the coffee chain champ! 

Data are global locations for @Starbucks @dunkindonuts  and @TimHortons 

Data: https://t.co/J46z0iFGQp  
Article: https://t.co/o2X9VNZBjy

#rstats #tidyverse #r4ds #dataviz https://t.co/PxksabZT3m",https://twitter.com/R4DScommunity/status/993508915253039105/photo/1,https://twitter.com/R4DScommunity/status/993508915253039105/photo/1,https://twitter.com/R4DScommunity/status/993508915253039105/photo/1,NA
983470194982088704,1041668795008516096,2018-09-17T12:42:48Z,R4DScommunity,This week's #TidyTuesday data! Cheers to our very own Nathan Cook for helping source the hypoxia dataset! https://t.co/kHo5zgM8kb,NA,NA,NA,NA
983470194982088704,993149495193100288,2018-05-06T15:24:26Z,R4DScommunity,"@TheresaWege Great visualization Theresa! Thank you for sharing. You are totally right about the aim of #TidyTuesday.

We'll be very happy to know what you learned during this little project! - MCos",NA,NA,NA,NA
983470194982088704,985255801794285568,2018-04-14T20:37:42Z,R4DScommunity,It is a pleasure for us to share the #TidyTuesday submissions for this week. Look at that diversity of approaches! We are all learning so much through this activity. Nothing better than doing and sharing to learn #rstats and the #tidyverse - MCos,NA,NA,NA,NA
983470194982088704,1001499287249965056,2018-05-29T16:23:31Z,R4DScommunity,"@dataandme @haziq_azizi Thanks Mara!

We currently are running deliberate practice on a weekly basis with #TidyTuesday on Twitter. 

https://t.co/0JvLSrQPLg

If you’d like to know more or join in discussion on Slack, we’re always interested in “Learning out loud together”!

https://t.co/X9GSWFfmwE",NA,NA,NA,NA
983470194982088704,1018851664202215424,2018-07-16T13:35:40Z,R4DScommunity,This week's data for #TidyTuesday ! https://t.co/ciDwitWl5M,NA,NA,NA,NA
983470194982088704,1001454914411925504,2018-05-29T13:27:12Z,R4DScommunity,"Welcome to week 9 of #tidytuesday! 

Let’s explore the world of comic book characters! This rich dataset comes from the @FiveThirtyEight package!

Data: https://t.co/J46z0iFGQp
Article: https://t.co/aPFnX4gE6e

#rstats #dataviz #tidyverse #r4ds #comics https://t.co/k2BX4Lc8Dp",https://twitter.com/R4DScommunity/status/1001454914411925504/photo/1,https://twitter.com/R4DScommunity/status/1001454914411925504/photo/1,https://twitter.com/R4DScommunity/status/1001454914411925504/photo/1,https://twitter.com/R4DScommunity/status/1001454914411925504/photo/1
983470194982088704,1044907408789835776,2018-09-26T11:11:54Z,R4DScommunity,"@lam_mph @WeAreRLadies Hi Laurie!

#tidytuesday is a weekly event on Twitter, we upload a dataset and example plot - people then do their take on it!",NA,NA,NA,NA
983470194982088704,1051810805937840128,2018-10-15T12:23:32Z,R4DScommunity,This week's #TidyTuesday ! https://t.co/BafV7hsDVR,NA,NA,NA,NA
983470194982088704,1008762711788879872,2018-06-18T17:25:47Z,R4DScommunity,"Welcome to wk 11 of #tidytuesday!

We're exploring media coverage in 6 (!) data files this week for hurricanes and Puerto Rico. Data again comes from the #fivethirtyeight package!

Data: https://t.co/J46z0iFGQp 
Article: https://t.co/tkZYWrCvsd 

#r4ds #tidyverse #rstats #dataviz https://t.co/pjeQaU9lUI",https://twitter.com/R4DScommunity/status/1008762711788879872/photo/1,https://twitter.com/R4DScommunity/status/1008762711788879872/photo/1,https://twitter.com/R4DScommunity/status/1008762711788879872/photo/1,https://twitter.com/R4DScommunity/status/1008762711788879872/photo/1
983470194982088704,985983670715666433,2018-04-16T20:50:00Z,R4DScommunity,"Give a praise to @hirscheylab!

We used the charts he submitted for #TidyTuesday as header of our Twitter account. And now he's feeling #R4DS famous!

#wins #rstats - MCos",NA,NA,NA,NA
983470194982088704,998562561485402113,2018-05-21T13:54:01Z,R4DScommunity,"/1 Welcome to week 8 of #tidytuesday! We’re exploring US honey production data! Trying something new this week, please read through the thread!

Data: https://t.co/J46z0iFGQp
Article: https://t.co/r9VKMBUVGK

#rstats #tidyverse #r4ds #dataviz https://t.co/heD4TU9v5L",https://twitter.com/R4DScommunity/status/998562561485402113/photo/1,https://twitter.com/R4DScommunity/status/998562561485402113/photo/1,https://twitter.com/R4DScommunity/status/998562561485402113/photo/1,NA
983470194982088704,1023923700423426048,2018-07-30T13:30:08Z,R4DScommunity,"This week's #tidytuesday data! Lots of opportunity to clean, tidy, summarize, and plot! https://t.co/4S87bb7EKB",NA,NA,NA,NA
983470194982088704,989244090591207426,2018-04-25T20:45:45Z,R4DScommunity,"@bataillev79 @thomas_mock @kierisi @hadleywickham You can join any time you want. We do #rstats every day, and there's always someone to share with!

Check #TidyTuesday to get cool ideas from others and share your work when is done so we can learn from you too. 

Jump in! - MCos",NA,NA,NA,NA
983470194982088704,1029008900924862464,2018-08-13T14:16:54Z,R4DScommunity,"This week's #TidyTuesday data! Opportunity to share your project with @FiveThirtyEight - please see thread for details! 

-Thomas https://t.co/fV6UfPqZ3E",NA,NA,NA,NA
983470194982088704,1064889015726481410,2018-11-20T14:31:40Z,R4DScommunity,This week's #TidyTuesday data! https://t.co/WwbCtmK1I8,NA,NA,NA,NA
983470194982088704,1069603366987276289,2018-12-03T14:44:49Z,R4DScommunity,This week's #TidyTuesday data! https://t.co/drgyzm8Dzg,NA,NA,NA,NA
983470194982088704,1059469776974761984,2018-11-05T15:37:33Z,R4DScommunity,"This week's #TidyTuesday!

Make sure and check out the data dictionary for details on variables + missing data identifiers! https://t.co/bcmzk5ghRC",NA,NA,NA,NA
983470194982088704,987812375943409665,2018-04-21T21:56:37Z,R4DScommunity,"@BryceVMurphy It is never later to jump into #TidyTuesday. Nice submission!

Thanks for participating!

- MCos",NA,NA,NA,NA
983470194982088704,1002945672117710848,2018-06-02T16:10:56Z,R4DScommunity,"@Schmoegurt Looking forward to your #TidyTuesday posts!

You got this!

-Tom",NA,NA,NA,NA
983470194982088704,988870409503297537,2018-04-24T20:00:52Z,R4DScommunity,"Would you like to share a little more about your submissions to #TidyTuesday or any other thing related to learning R? Why not creating your own blog?

This post by @londonaesthetik is a great place to start. 

https://t.co/5IrCXWMWgi

#R4DS - MCos",NA,NA,NA,NA
983470194982088704,986360709356322826,2018-04-17T21:48:13Z,R4DScommunity,"We are very happy with all your submissions during this #TidyTuesday!

We saw a lot of interesting visualizations and even more interesting discussions around the different steps of the data analysis process. 

Nice engagement everyone, keep it up!

#R4DS -MCos",NA,NA,NA,NA
983470194982088704,1054396791712563206,2018-10-22T15:39:19Z,R4DScommunity,This week's #TidyTuesday data! https://t.co/zEQgWCRVDU,NA,NA,NA,NA
983470194982088704,1002659757843415041,2018-06-01T21:14:49Z,R4DScommunity,"Let’s give a big self-cheer out to the @R4DScommunity for collaborating with  the @cascadiarconf on a #tidytuesday event, stay posted for more details but get excited if you’re going to the Cascadia conf AND for this upcoming TidyTuesday! https://t.co/ByxSIXMJEx",https://twitter.com/R4DScommunity/status/1002659757843415041/photo/1,NA,NA,NA
983470194982088704,1060290796082130945,2018-11-07T21:59:59Z,R4DScommunity,"@hadleywickham @m_cadek @sastoudt coined the catch-all phrase ""#tardyTuesday "" - a tidytuesday in any other day! 😜",NA,NA,NA,NA
983470194982088704,988790036014485504,2018-04-24T14:41:30Z,R4DScommunity,"Welcome everyone to week 4 of #TidyTuesday!

You will see what's this project about and the datasets for each week at @thomas_mock's  repository:

https://t.co/Diufa0R27w

#R4DS #rstats #Tidyverse - MCos",NA,NA,NA,NA
983470194982088704,1060230082667651072,2018-11-07T17:58:44Z,R4DScommunity,"@m_cadek No such thing as late! Always happy to see newcomers to #TidyTuesday and feel free to post whenever you finish!

Great job Martin!

-Tom",NA,NA,NA,NA
983470194982088704,1062116407838756864,2018-11-12T22:54:19Z,R4DScommunity,This week's #tidytuesday https://t.co/AMNsLRdZa0,NA,NA,NA,NA
983470194982088704,1002180748865097729,2018-05-31T13:31:24Z,R4DScommunity,#TidyTuesday rolls on! https://t.co/jnP9IGLOYJ,NA,NA,NA,NA
983470194982088704,985556103219081216,2018-04-15T16:31:00Z,R4DScommunity,"#TidyTuesday is a weekly challenge where you can test your skills in the #Tidyverse by working with real data. You can always participate, we are waiting for your submissions!

Take a look at the link from @thomas_mock:
https://t.co/0JvLSrQPLg
-MCos",NA,NA,NA,NA
983470194982088704,991736768499212289,2018-05-02T17:50:45Z,R4DScommunity,"We are still looking at really great visualizations for this week's submissions for #TidyTuesday. 

Learning R rolls all week long so keep up with that good work! - MCos

#R4DS #rstats #dataviz #tidyverse",NA,NA,NA,NA
983470194982088704,996021485008539651,2018-05-14T13:36:41Z,R4DScommunity,"The @R4DScommunity welcomes you to week 7 of #TidyTuesday !

We'll explore survey data of the original 6 Star Wars movies! 

Survey Data: https://t.co/J46z0iFGQp
Article: https://t.co/NhSCL2cDWu
Character Data: https://t.co/xBubDnwesj

#rstats #tidyverse #r4ds #dataviz https://t.co/T3ISCD8obv",https://twitter.com/R4DScommunity/status/996021485008539651/photo/1,https://twitter.com/R4DScommunity/status/996021485008539651/photo/1,https://twitter.com/R4DScommunity/status/996021485008539651/photo/1,https://twitter.com/R4DScommunity/status/996021485008539651/photo/1
983470194982088704,1069948093456470022,2018-12-04T13:34:38Z,R4DScommunity,"It's #TidyTuesday!

We can't wait to see what you learn! https://t.co/drgyzlR2aG",NA,NA,NA,NA
983470194982088704,993213518525714434,2018-05-06T19:38:50Z,R4DScommunity,"@CromarBlake Nice submission! Thanks for sharing.

It is good to see you guys playing with #TidyTuesday datasets of previous weeks. - MCos.",NA,NA,NA,NA
983470194982088704,986257837826428928,2018-04-17T14:59:26Z,R4DScommunity,"Can you see what just happened here?

Exactly what we are talking about!

#TidyTuesday #R4DS #rstats - MCos https://t.co/Qvw0P98oDe",NA,NA,NA,NA
983470194982088704,996763695874215936,2018-05-16T14:45:58Z,R4DScommunity,"Nouri is another first time participant in #tidytuesday, great job!! https://t.co/6WKimYvmS2",NA,NA,NA,NA
983470194982088704,1024300090150801410,2018-07-31T14:25:46Z,R4DScommunity,#tidytuesday is a go! Excited to see what y'all find in these data! https://t.co/4S87bb7EKB,NA,NA,NA,NA
983470194982088704,1031913268112240640,2018-08-21T14:37:49Z,R4DScommunity,"Welcome to #tidytuesday @webb_dallin !

Great use of heatmaps and the data dictionary has been added to GitHub! ☑️

-Tom https://t.co/XsglWWFsuo",NA,NA,NA,NA
983470194982088704,1024032686770462720,2018-07-30T20:43:12Z,R4DScommunity,Congrats to Harro for his first #tidytuesday submission and the first one of Week 18! https://t.co/EaowUXyyyh,NA,NA,NA,NA
983470194982088704,985615583331876865,2018-04-15T20:27:21Z,R4DScommunity,@fhsperformance Never is too late to start contributing to #TidyTuesday. Great job on both submissions! Thanks for sharing! - MCos,NA,NA,NA,NA
983470194982088704,988878753228083200,2018-04-24T20:34:01Z,R4DScommunity,"Welcome to #TidyTuesday week 4, let's explore salaries for men/women in #Australia! 

Disclaimer: article has no plot, just a list!

Data: https://t.co/3MYdcYpU9y
Article: https://t.co/Nlr2FW0dF1
Source: https://t.co/d72iMC6uQC

#rstats #tidyverse #r4ds #dataviz https://t.co/G7FHpTinBO",https://twitter.com/R4DScommunity/status/988878753228083200/photo/1,https://twitter.com/R4DScommunity/status/988878753228083200/photo/1,https://twitter.com/R4DScommunity/status/988878753228083200/photo/1,https://twitter.com/R4DScommunity/status/988878753228083200/photo/1
983470194982088704,996528621220192257,2018-05-15T23:11:52Z,R4DScommunity,"We can tell that you are having a lot of fun with this week's challenge. 

We are a little sorry for Jar Jar Binks tho... 

#R4DS #TidyTuesday #rstats #StarWars

- MCos.",NA,NA,NA,NA
983470194982088704,1034100858705915905,2018-08-27T15:30:32Z,R4DScommunity,This week's #TidyTuesday data! https://t.co/m5QWA6Sypv,NA,NA,NA,NA
983470194982088704,999036342804852738,2018-05-22T21:16:39Z,R4DScommunity,Welcome to #TidyTuesday and way to go on your 3 plots and code!! https://t.co/TXa00TM1ST,NA,NA,NA,NA
983470194982088704,988859902637608960,2018-04-24T19:19:07Z,R4DScommunity,"This is, in fact, a very nice story related to #TidyTuesday.

Lucas just made his first blog post based on his first submission to the weekly challenge. 

Many thanks for sharing this, we are sure that many people will find your post very useful. 

#R4DS #rstats #Tidiverse - MCos https://t.co/gV9hSJ1Zc3",NA,NA,NA,NA
983470194982088704,1044217357433024514,2018-09-24T13:29:53Z,R4DScommunity,This week's #TidyTuesday Data! https://t.co/KImLDhFhVy,NA,NA,NA,NA
983470194982088704,986235655846952961,2018-04-17T13:31:18Z,R4DScommunity,"During #TidyTuesday we encourage everyone to participate by posting your analysis and engaging with comments to other posts.

Share and gather ideas in a friendly way, is a win-win deal! - MCos

#R4DS #rstats #tidyverse",NA,NA,NA,NA
983470194982088704,1056899481113890816,2018-10-29T13:24:07Z,R4DScommunity,This week's #TidyTuesday data! https://t.co/gYjt2pj3mG,NA,NA,NA,NA
983470194982088704,1057402812810829826,2018-10-30T22:44:10Z,R4DScommunity,@EBucksJeff Welcome to #TidyTuesday and great job!,NA,NA,NA,NA
983470194982088704,1016305189622632449,2018-07-09T12:56:53Z,R4DScommunity,"Welcome to week 15 of #tidytuesday!

We're exploring #CraftBeer in the USA! Data from https://t.co/QiPV6Stq13! 

Lots of ways to slice up this data, no requirement for maps! 

Data: https://t.co/J46z0iFGQp   
Article: https://t.co/Hw7OaSRQz6  

#r4ds #tidyverse #rstats #dataviz https://t.co/CQmgRjmu2T",https://twitter.com/R4DScommunity/status/1016305189622632449/photo/1,https://twitter.com/R4DScommunity/status/1016305189622632449/photo/1,https://twitter.com/R4DScommunity/status/1016305189622632449/photo/1,https://twitter.com/R4DScommunity/status/1016305189622632449/photo/1
983470194982088704,994564978739941376,2018-05-10T13:09:03Z,R4DScommunity,"We are really enjoying all your submissions for #TidyTuesday this week!

This week's dataset has really impulsed your creativity for exploring and visualizing data. We've seen a handful of new visualization approaches for the weekly challenge.

Good job everyone! - MCos",NA,NA,NA,NA
983470194982088704,1021419455824490499,2018-07-23T15:39:09Z,R4DScommunity,This week's #tidytuesday is a data science collaboration! https://t.co/WyAYdYTV3B,NA,NA,NA,NA
983470194982088704,999003886609485824,2018-05-22T19:07:41Z,R4DScommunity,"Poll regarding #tidytuesday data - do you like option of clean AND messy data to work with?

If you like working with the messy data, is it too messy, not messy enough?

Feel free to post comments below.

#rstats",NA,NA,NA,NA
983470194982088704,1049288551949635584,2018-10-08T13:21:00Z,R4DScommunity,This week's #TidyTuesday! https://t.co/Q3AMoHxThe,NA,NA,NA,NA
983470194982088704,1003677238120910848,2018-06-04T16:37:55Z,R4DScommunity,"Welcome to week 10 of #tidytuesday!

In collaboration with @cascadiarconf and @smithjd let's explore #biketown data!

Data: https://t.co/J46z0iFGQp
Source: https://t.co/kLmoBtPOLy

Source was made in #tableau but let's see what open source #rstats can do!

#dataviz #tidyverse https://t.co/D1YjgwIz9a",https://twitter.com/R4DScommunity/status/1003677238120910848/photo/1,https://twitter.com/R4DScommunity/status/1003677238120910848/photo/1,https://twitter.com/R4DScommunity/status/1003677238120910848/photo/1,https://twitter.com/R4DScommunity/status/1003677238120910848/photo/1
983470194982088704,987017181987827712,2018-04-19T17:16:48Z,R4DScommunity,"If you are not sure about what #TidyTuesday is about, you can check this post by one of our mentors @thomas_mock:

https://t.co/0JvLSrQPLg

Jump in and share whenever you want! (we do #rstats all week long tho) - MCos.",NA,NA,NA,NA
983470194982088704,1052578156878680065,2018-10-17T15:12:43Z,R4DScommunity,"Dave does an awesome job exploring and visualizing this dataset! Thanks for contributing to #tidytuesday!

For even more community screencasts - check out the #r4ds YouTube playlist below! 

Some EDA, web scraping, package creation, and Shiny!

https://t.co/qxLlPqY9PZ https://t.co/1OTCnylwXS",NA,NA,NA,NA
309685734,1070786935118069761,2018-12-06T21:07:54Z,SPoese,Taking my first stab at a #TidyTuesday. This week's data was on articles posted on Medium since last August. The challenge is in coming up with interesting ways to visualize it so here are a few ideas I had. #rstats https://t.co/CV6M9mVOgX,https://twitter.com/SPoese/status/1070786935118069761/photo/1,https://twitter.com/SPoese/status/1070786935118069761/photo/1,https://twitter.com/SPoese/status/1070786935118069761/photo/1,NA
15231924,1050068904045891584,2018-10-10T17:01:50Z,WireMonkey,"#TidyTuesday #r4ds #rstats @thomas_mock 
My suspicion was that a state's volatility in party choice for president would correlate with voter turnout.  I was wrong. 

33 states included.

Filtered out states missing more than half of voter data, imputed the rest with median. https://t.co/KM94xbJBQf",https://twitter.com/WireMonkey/status/1050068904045891584/photo/1,https://twitter.com/WireMonkey/status/1050068904045891584/photo/1,NA,NA
15231924,989192112515223552,2018-04-25T17:19:12Z,WireMonkey,"@PourACupOfJoe @thomas_mock This chart can't be, but one could create such a chart.  Check the #TidyTuesday hashtag.",NA,NA,NA,NA
15231924,991780821576110085,2018-05-02T20:45:48Z,WireMonkey,"#TidyTuesday #rstats #r4ds @thomas_mock 
I'm getting ready to go to ODSC East tomorrow and have much to do beforehand so my code is a mess--I'll post it when I get back.

In the meantime, enjoy some plots showing how population density correlates to mean commute time. https://t.co/vBxJEVMSTk",https://twitter.com/WireMonkey/status/991780821576110085/photo/1,https://twitter.com/WireMonkey/status/991780821576110085/photo/1,https://twitter.com/WireMonkey/status/991780821576110085/photo/1,NA
15231924,1017189307843563522,2018-07-11T23:30:04Z,WireMonkey,This week's #TidyTuesday is after my own (Two)Heart(ed Ale).  A helpful guide for picking a beer by its name using TidyText. #rstats #r4ds @thomas_mock. https://t.co/xpyvArBdew,https://twitter.com/WireMonkey/status/1017189307843563522/photo/1,https://twitter.com/WireMonkey/status/1017189307843563522/photo/1,NA,NA
15231924,992040433491628033,2018-05-03T13:57:25Z,WireMonkey,"#TidyTuesday folks, if week 5 whetted your appetite for government/census/American Community Survey, check this out and join (it's free!) #r4ds @thomas_mock https://t.co/KTSKK7mW0d",NA,NA,NA,NA
